STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,c_birth,Country/region of birth,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PL,Poland,2022,,931158,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PL,Poland,2023,,933118,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PL,Poland,2024,,935897,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2009,,853328,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2010,,762825,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2011,,755484,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2012,,1221227,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2013,,1197532,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2014,,1176104,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2015,,1160656,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2016,,1170320,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2017,,1200249,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2018,,1236888,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2019,,1307266,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2020,,1416498,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2021,,1495524,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2022,,1568066,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2023,,1733067,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2024,,1703848,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2013,,182939,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2014,,211210,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2015,,281048,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2016,,347344,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2017,,419238,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2018,,510526,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2019,,611627,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2020,,723913,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2021,,688697,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2023,,529974,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,RO,Romania,2024,,588176,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2009,,1280908,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2010,,1337214,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2011,,1384111,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2012,,1426402,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2013,,1472353,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2014,,1532563,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2015,,1602522,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2016,,1675116,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2017,,1783179,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2018,,1875637,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2019,,1954065,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2020,,2018191,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2021,,2045234,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2022,,2089008,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2023,,2144268,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2024,,2169296,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2009,,243404,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2010,,253786,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2011,,228588,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2012,,230109,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2013,,232703,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2014,,235310,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2015,,237616,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2016,,241203,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2017,,245369,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2018,,250226,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2019,,265072,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2020,,281621,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2021,,292824,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2022,,294533,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2023,,309289,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2024,,319914,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2009,,,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2010,,64422,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2011,,68135,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2012,,156883,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2013,,158164,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2014,,174908,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2015,,177624,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2016,,181642,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2017,,186217,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2018,,190308,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2019,,194389,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2020,,198429,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2021,,201941,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2022,,213171,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2023,,213178,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,FOR,Foreign country,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2024,,214037,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2000,,8002186,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2001,,8020946,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2002,,8063640,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2003,,8100273,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2004,,8142573,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2005,,8201359,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2006,,8254298,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2007,,8282984,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2008,,8307989,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2009,,8335003,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2010,,8351643,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2011,,8375164,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2012,,8408121,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2013,,8451860,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2014,,8507786,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2015,,8584926,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2016,,8700471,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2017,,8772865,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2018,,8822267,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2019,,8858775,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2020,,8901064,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2021,,8932664,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2022,,8978929,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2023,,9104772,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,AT,Austria,2024,,9158750,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2000,,10239085,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2001,,10263414,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2002,,10309725,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2003,,10355844,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,BE,Belgium,2004,,10396421,,,,,
